time,energy
25.2,-1252.4440839954816
25.400000000000002,-1252.3170510491623
25.6,-1252.4450954098422
25.8,-1252.5459760992683
26.0,-1252.2872894224138
26.2,-1252.3096165618401
26.400000000000002,-1252.551633415163
26.6,-1252.3537087379673
26.8,-1252.3785196987737
27.0,-1252.48744864505
27.2,-1252.2547905369677
27.400000000000002,-1252.384987541934
27.6,-1252.540911024081
27.8,-1252.341739580887
28.0,-1252.2936396126888
28.2,-1252.4396311046746
28.400000000000002,-1252.3958113227702
28.6,-1252.3391127904033
28.8,-1252.4849480611133
29.0,-1252.3209544786719
29.2,-1252.2500497579404
29.400000000000002,-1252.527109470736
29.6,-1252.4040320138415
29.8,-1252.2778913183372
30.0,-1252.4151076152793
30.2,-1252.3708008338938
30.400000000000002,-1252.3326435873641
30.6,-1252.468213220546
30.8,-1252.4064221910908
31.0,-1252.2147733326633
31.2,-1252.4283601794543
31.400000000000002,-1252.501195679405
31.6,-1252.2782400407873
31.8,-1252.4135363893884
32.0,-1252.4038854977757
32.2,-1252.2733508282754
32.4,-1252.485152746021
32.6,-1252.484201254054
32.8,-1252.2445347905214
33.0,-1252.355085585023
33.2,-1252.5195453040335
33.4,-1252.340305813344
33.6,-1252.4089307892934
33.8,-1252.476314057679
34.0,-1252.2276810685894
34.2,-1252.4421224291507
34.4,-1252.5777877615121
34.6,-1252.2953378295604
34.800000000000004,-1252.3486992481428
35.0,-1252.4635154813416
35.2,-1252.3758153717686
35.4,-1252.4362366951577
35.6,-1252.5174752960502
35.800000000000004,-1252.2839903223594
36.0,-1252.307917616623
36.2,-1252.6015260511442
36.4,-1252.3991664328607
36.6,-1252.335619661294
36.800000000000004,-1252.4658402580028
37.0,-1252.3085481339165
37.2,-1252.4279815569196
37.4,-1252.5616349334766
37.6,-1252.3566621839993
37.800000000000004,-1252.262280720936
38.0,-1252.4521893141778
38.2,-1252.4935212390542
38.4,-1252.3519574429974
38.6,-1252.4548230654611
38.800000000000004,-1252.3406277709423
39.0,-1252.2560689011339
39.2,-1252.5771968960744
39.4,-1252.4642926523131
39.6,-1252.2437426646247
39.800000000000004,-1252.3764806193294
40.0,-1252.4116167693467
40.2,-1252.3807347434656
40.4,-1252.4688760953095
40.6,-1252.4056144981587
40.800000000000004,-1252.1782326069451
41.0,-1252.4089796445742
41.2,-1252.5778430850642
41.4,-1252.2857829365146
41.6,-1252.3535088213696
41.800000000000004,-1252.3827976459
42.0,-1252.2612725714553
42.2,-1252.506805233227
42.4,-1252.5039126453914
42.6,-1252.203202651375
42.800000000000004,-1252.2845516156656
43.0,-1252.513525993961
43.2,-1252.3885445038663
43.4,-1252.385114501871
43.6,-1252.4321070885023
43.800000000000004,-1252.1859797725672
44.0,-1252.397895004399
44.2,-1252.618524133576
44.4,-1252.3128638869262
44.6,-1252.2780743244596
44.800000000000004,-1252.4084944169426
45.0,-1252.380617939236
45.2,-1252.456813830263
45.4,-1252.5155929447992
45.6,-1252.2653335283142
45.800000000000004,-1252.2353205299264
46.0,-1252.5820467389942
46.2,-1252.4790953960912
46.4,-1252.3290821244461
46.6,-1252.4204702801676
46.800000000000004,-1252.2965718357614
47.0,-1252.4097877941597
47.2,-1252.6079788707057
47.4,-1252.4106917991007
47.6,-1252.2193070353244
47.800000000000004,-1252.3992469468544
